거래일자,거래시간,연료원,전력거래량(MWh)
2025-01-23,5,LNG,250.25707
2025-01-23,5,기타,21.132386
2025-01-23,5,신재생(기타),164.043919
2025-01-23,5,신재생(태양광),0.000344
2025-01-23,5,신재생(풍력),17.579641
2025-01-23,6,LNG,251.323856
2025-01-23,6,기타,28.317607
2025-01-23,6,신재생(기타),164.008363
2025-01-23,6,신재생(태양광),0.000352
2025-01-23,6,신재생(풍력),11.0193
2025-01-23,7,LNG,250.673178
2025-01-23,7,기타,24.422415
2025-01-23,7,신재생(기타),164.114836
2025-01-23,7,신재생(태양광),0.000352
2025-01-23,7,신재생(풍력),6.470416
2025-01-23,8,LNG,283.521434
2025-01-23,8,기타,22.277801
2025-01-23,8,신재생(기타),164.037912
2025-01-23,8,신재생(태양광),0.692289
2025-01-23,8,신재생(풍력),4.660956
2025-01-23,9,LNG,297.88416
2025-01-23,9,기타,27.965995
2025-01-23,9,신재생(기타),164.05094
2025-01-23,9,신재생(태양광),32.295901
2025-01-23,9,신재생(풍력),2.344328
2025-01-23,10,LNG,173.242272
2025-01-23,10,기타,45.975307
2025-01-23,10,신재생(기타),163.929323
2025-01-23,10,신재생(태양광),121.048898
2025-01-23,10,신재생(풍력),7.844864
2025-01-23,11,LNG,75.202568
2025-01-23,11,기타,60.463283
2025-01-23,11,신재생(기타),163.421081
2025-01-23,11,신재생(태양광),198.199219
2025-01-23,11,신재생(풍력),9.8525
2025-01-23,12,LNG,75.068
2025-01-23,12,기타,63.609505
2025-01-23,12,신재생(기타),163.98834
2025-01-23,12,신재생(태양광),228.990517
2025-01-23,12,신재생(풍력),6.473925
2025-01-23,13,LNG,71.004192
2025-01-23,13,기타,54.483671
2025-01-23,13,신재생(기타),164.170857
2025-01-23,13,신재생(태양광),226.370659
2025-01-23,13,신재생(풍력),5.823899
2025-01-23,14,LNG,74.787552
2025-01-23,14,기타,59.923437
2025-01-23,14,신재생(기타),164.210256
2025-01-23,14,신재생(태양광),218.452526
2025-01-23,14,신재생(풍력),4.139056
2025-01-23,15,LNG,78.601348
2025-01-23,15,기타,70.968688
2025-01-23,15,신재생(기타),164.305465
2025-01-23,15,신재생(태양광),178.377746
2025-01-23,15,신재생(풍력),11.719135
2025-01-23,16,LNG,126.591262
2025-01-23,16,기타,59.928365
2025-01-23,16,신재생(기타),164.306269
2025-01-23,16,신재생(태양광),137.925248
2025-01-23,16,신재생(풍력),7.672744
2025-01-23,17,LNG,180.862178
2025-01-23,17,기타,41.537651
2025-01-23,17,신재생(기타),175.538241
2025-01-23,17,신재생(태양광),69.994818
2025-01-23,17,신재생(풍력),5.166916
2025-01-23,18,LNG,258.025712
2025-01-23,18,기타,26.815259
2025-01-23,18,신재생(기타),188.082211
2025-01-23,18,신재생(태양광),13.499844
2025-01-23,18,신재생(풍력),6.603874
2025-01-23,19,LNG,336.716212
2025-01-23,19,기타,27.27504
2025-01-23,19,신재생(기타),188.249346
2025-01-23,19,신재생(태양광),1.876648
2025-01-23,19,신재생(풍력),3.85838
2025-01-23,20,LNG,370.44749
2025-01-23,20,기타,22.880731
2025-01-23,20,신재생(기타),188.300191
2025-01-23,20,신재생(태양광),3.034824
2025-01-23,20,신재생(풍력),2.146836
2025-01-23,21,LNG,378.77007
2025-01-23,21,기타,19.193106
2025-01-23,21,신재생(기타),188.293393
2025-01-23,21,신재생(태양광),2.853092
2025-01-23,21,신재생(풍력),1.40626
2025-01-23,22,LNG,324.44916
2025-01-23,22,기타,17.143623
2025-01-23,22,신재생(기타),188.211246
2025-01-23,22,신재생(태양광),1.796724
2025-01-23,22,신재생(풍력),0.552564
2025-01-23,23,LNG,321.63453
2025-01-23,23,기타,18.02427
2025-01-23,23,신재생(기타),189.380243
2025-01-23,23,신재생(태양광),0.125168
2025-01-23,23,신재생(풍력),0.271368
2025-01-23,24,LNG,321.71146
2025-01-23,24,기타,22.99761
2025-01-23,24,신재생(기타),190.072804
2025-01-23,24,신재생(태양광),0.000352
2025-01-23,24,신재생(풍력),0.801874
2025-01-24,1,LNG,321.689718
2025-01-24,1,기타,27.700136
2025-01-24,1,신재생(기타),190.066319
2025-01-24,1,신재생(태양광),0.000272
2025-01-24,1,신재생(풍력),3.977556
2025-01-24,2,LNG,321.731746
2025-01-24,2,기타,40.000769
2025-01-24,2,신재생(기타),168.480219
2025-01-24,2,신재생(태양광),0.00024
2025-01-24,2,신재생(풍력),5.68967
2025-01-24,3,LNG,302.980972
2025-01-24,3,기타,62.118701
2025-01-24,3,신재생(기타),164.282963
2025-01-24,3,신재생(태양광),0.00032
2025-01-24,3,신재생(풍력),10.394176
2025-01-24,4,LNG,289.458666
2025-01-24,4,기타,83.152891
2025-01-24,4,신재생(기타),164.222054
2025-01-24,4,신재생(태양광),0.000296
2025-01-24,4,신재생(풍력),19.92638
2025-01-24,5,LNG,237.506164
2025-01-24,5,기타,83.040057
2025-01-24,5,신재생(기타),164.177586
2025-01-24,5,신재생(태양광),0.00028
2025-01-24,5,신재생(풍력),25.212779
2025-01-24,6,LNG,241.014648
2025-01-24,6,기타,71.859115
2025-01-24,6,신재생(기타),164.292246
2025-01-24,6,신재생(태양광),0.00028
2025-01-24,6,신재생(풍력),24.105651
2025-01-24,7,LNG,243.628084
2025-01-24,7,기타,53.829525
2025-01-24,7,신재생(기타),164.31417
2025-01-24,7,신재생(태양광),0.000248
2025-01-24,7,신재생(풍력),24.477822
2025-01-24,8,LNG,259.209902
2025-01-24,8,기타,46.559007
2025-01-24,8,신재생(기타),164.144528
2025-01-24,8,신재생(태양광),0.897476
2025-01-24,8,신재생(풍력),23.364753
2025-01-24,9,LNG,259.627396
2025-01-24,9,기타,44.676689
2025-01-24,9,신재생(기타),164.144065
2025-01-24,9,신재생(태양광),29.427746
2025-01-24,9,신재생(풍력),30.980113
2025-01-24,10,LNG,204.513414
2025-01-24,10,기타,53.327946
2025-01-24,10,신재생(기타),164.136723
2025-01-24,10,신재생(태양광),85.45594
2025-01-24,10,신재생(풍력),38.602718
2025-01-24,11,LNG,117.805604
2025-01-24,11,기타,62.57651
2025-01-24,11,신재생(기타),164.062414
2025-01-24,11,신재생(태양광),140.086541
2025-01-24,11,신재생(풍력),42.197509
2025-01-24,12,LNG,79.98585
2025-01-24,12,기타,76.753713
2025-01-24,12,신재생(기타),163.83011
2025-01-24,12,신재생(태양광),182.615194
2025-01-24,12,신재생(풍력),40.512844
2025-01-24,13,LNG,77.91672
2025-01-24,13,기타,70.462739
2025-01-24,13,신재생(기타),153.15594
2025-01-24,13,신재생(태양광),186.551846
2025-01-24,13,신재생(풍력),39.395634
2025-01-24,14,LNG,77.88396
2025-01-24,14,기타,84.957389
2025-01-24,14,신재생(기타),157.066658
2025-01-24,14,신재생(태양광),187.327999
2025-01-24,14,신재생(풍력),48.861292
2025-01-24,15,LNG,82.99578
2025-01-24,15,기타,96.433882
2025-01-24,15,신재생(기타),138.612324
2025-01-24,15,신재생(태양광),150.979135
2025-01-24,15,신재생(풍력),57.437627
2025-01-24,16,LNG,107.818732
2025-01-24,16,기타,74.084321
2025-01-24,16,신재생(기타),164.229563
2025-01-24,16,신재생(태양광),87.598689
2025-01-24,16,신재생(풍력),48.197421
2025-01-24,17,LNG,161.82425
2025-01-24,17,기타,52.708488
2025-01-24,17,신재생(기타),164.207443
2025-01-24,17,신재생(태양광),42.62626
2025-01-24,17,신재생(풍력),42.248523
2025-01-24,18,LNG,249.537302
2025-01-24,18,기타,48.071899
2025-01-24,18,신재생(기타),164.25732
2025-01-24,18,신재생(태양광),14.609717
2025-01-24,18,신재생(풍력),42.814591
2025-01-24,19,LNG,324.879786
2025-01-24,19,기타,68.702567
2025-01-24,19,신재생(기타),164.118544
2025-01-24,19,신재생(태양광),2.124467
2025-01-24,19,신재생(풍력),43.852515
2025-01-24,20,LNG,369.365192
2025-01-24,20,기타,56.334563
2025-01-24,20,신재생(기타),164.159096
2025-01-24,20,신재생(태양광),3.233348
2025-01-24,20,신재생(풍력),26.05632
2025-01-24,21,LNG,324.671788
2025-01-24,21,기타,51.604849
2025-01-24,21,신재생(기타),164.178173
2025-01-24,21,신재생(태양광),2.38376
2025-01-24,21,신재생(풍력),22.719613
2025-01-24,22,LNG,321.728344
2025-01-24,22,기타,53.355464
2025-01-24,22,신재생(기타),164.142925
2025-01-24,22,신재생(태양광),0.734244
2025-01-24,22,신재생(풍력),33.210686
2025-01-24,23,LNG,321.947598
2025-01-24,23,기타,62.458337
2025-01-24,23,신재생(기타),164.046784
2025-01-24,23,신재생(태양광),0.141004
2025-01-24,23,신재생(풍력),42.656467
2025-01-24,24,LNG,368.745594
2025-01-24,24,기타,58.227473
2025-01-24,24,신재생(기타),163.971774
2025-01-24,24,신재생(태양광),0.000288
2025-01-24,24,신재생(풍력),43.158302
2025-01-25,1,LNG,278.083218
2025-01-25,1,기타,56.597612
2025-01-25,1,신재생(기타),163.99804
2025-01-25,1,신재생(태양광),0.000256
2025-01-25,1,신재생(풍력),43.368184
2025-01-25,2,LNG,232.088066
2025-01-25,2,기타,42.852267
2025-01-25,2,신재생(기타),164.016111
2025-01-25,2,신재생(태양광),0.00024
2025-01-25,2,신재생(풍력),19.027664
2025-01-25,3,LNG,239.635746
2025-01-25,3,기타,40.389703
2025-01-25,3,신재생(기타),164.056154
2025-01-25,3,신재생(태양광),0.000336
2025-01-25,3,신재생(풍력),17.460363
2025-01-25,4,LNG,232.112944
2025-01-25,4,기타,49.819414
2025-01-25,4,신재생(기타),164.101086
2025-01-25,4,신재생(태양광),0.000352
2025-01-25,4,신재생(풍력),19.161663
2025-01-25,5,LNG,227.321626
2025-01-25,5,기타,56.086365
2025-01-25,5,신재생(기타),164.108129
2025-01-25,5,신재생(태양광),0.000336
2025-01-25,5,신재생(풍력),28.235607
2025-01-25,6,LNG,231.360906
2025-01-25,6,기타,68.620052
2025-01-25,6,신재생(기타),164.136386
2025-01-25,6,신재생(태양광),0.000352
2025-01-25,6,신재생(풍력),42.896966
2025-01-25,7,LNG,243.632872
2025-01-25,7,기타,70.192376
2025-01-25,7,신재생(기타),164.002794
2025-01-25,7,신재생(태양광),0.00036
2025-01-25,7,신재생(풍력),67.125019
2025-01-25,8,LNG,243.835214
2025-01-25,8,기타,77.297951
2025-01-25,8,신재생(기타),164.026844
2025-01-25,8,신재생(태양광),1.101217
2025-01-25,8,신재생(풍력),67.148787
2025-01-25,9,LNG,215.395264
2025-01-25,9,기타,82.431108
2025-01-25,9,신재생(기타),164.086711
2025-01-25,9,신재생(태양광),35.684337
2025-01-25,9,신재생(풍력),59.473608
2025-01-25,10,LNG,96.611116
2025-01-25,10,기타,121.631847
2025-01-25,10,신재생(기타),137.644245
2025-01-25,10,신재생(태양광),130.602124
2025-01-25,10,신재생(풍력),72.749973
2025-01-25,11,LNG,57.09732
2025-01-25,11,기타,156.700244
2025-01-25,11,신재생(기타),111.15791
2025-01-25,11,신재생(태양광),210.257087
2025-01-25,11,신재생(풍력),83.39748
2025-01-25,12,LNG,57.0717
2025-01-25,12,기타,178.339094
2025-01-25,12,신재생(기타),111.015576
2025-01-25,12,신재생(태양광),240.150528
2025-01-25,12,신재생(풍력),87.324514
2025-01-25,13,LNG,57.0675
2025-01-25,13,기타,171.989331
2025-01-25,13,신재생(기타),111.027254
2025-01-25,13,신재생(태양광),194.271129
2025-01-25,13,신재생(풍력),84.674329
2025-01-25,14,LNG,59.72568
2025-01-25,14,기타,164.386872
2025-01-25,14,신재생(기타),111.020305
2025-01-25,14,신재생(태양광),128.747245
2025-01-25,14,신재생(풍력),91.304194
2025-01-25,15,LNG,78.18972
2025-01-25,15,기타,152.779524
2025-01-25,15,신재생(기타),116.31569
2025-01-25,15,신재생(태양광),103.939272
2025-01-25,15,신재생(풍력),95.437087
2025-01-25,16,LNG,85.251124
2025-01-25,16,기타,158.322853
2025-01-25,16,신재생(기타),152.881462
2025-01-25,16,신재생(태양광),88.996011
2025-01-25,16,신재생(풍력),95.082106
2025-01-25,17,LNG,146.046782
2025-01-25,17,기타,181.145808
2025-01-25,17,신재생(기타),152.795958
2025-01-25,17,신재생(태양광),48.043175
2025-01-25,17,신재생(풍력),96.76046
2025-01-25,18,LNG,213.716678
2025-01-25,18,기타,170.883771
2025-01-25,18,신재생(기타),160.96451
2025-01-25,18,신재생(태양광),10.27392
2025-01-25,18,신재생(풍력),95.561769
2025-01-25,19,LNG,242.167674
2025-01-25,19,기타,185.913617
2025-01-25,19,신재생(기타),163.984106
2025-01-25,19,신재생(태양광),2.083981
2025-01-25,19,신재생(풍력),95.761636
2025-01-25,20,LNG,252.241052
2025-01-25,20,기타,171.061032
2025-01-25,20,신재생(기타),163.893774
2025-01-25,20,신재생(태양광),3.275744
2025-01-25,20,신재생(풍력),95.294893
2025-01-25,21,LNG,243.966618
2025-01-25,21,기타,153.644567
2025-01-25,21,신재생(기타),164.118837
2025-01-25,21,신재생(태양광),2.9335
2025-01-25,21,신재생(풍력),93.631988
2025-01-25,22,LNG,243.805492
2025-01-25,22,기타,131.001177
2025-01-25,22,신재생(기타),164.190711
2025-01-25,22,신재생(태양광),2.004344
2025-01-25,22,신재생(풍력),86.782037
2025-01-25,23,LNG,243.773488
2025-01-25,23,기타,130.535359
2025-01-25,23,신재생(기타),164.169025
2025-01-25,23,신재생(태양광),0.537572
2025-01-25,23,신재생(풍력),70.1662
2025-01-25,24,LNG,243.804428
2025-01-25,24,기타,136.069832
2025-01-25,24,신재생(기타),164.163819
2025-01-25,24,신재생(태양광),0.015568
2025-01-25,24,신재생(풍력),57.448335
2025-01-26,1,LNG,209.616344
2025-01-26,1,기타,109.34352
2025-01-26,1,신재생(기타),164.203102
2025-01-26,1,신재생(태양광),0.00044
2025-01-26,1,신재생(풍력),74.530143
2025-01-26,2,LNG,140.342986
2025-01-26,2,기타,113.474114
2025-01-26,2,신재생(기타),164.107708
2025-01-26,2,신재생(태양광),0.000536
2025-01-26,2,신재생(풍력),74.804645
2025-01-26,3,LNG,78.712662
2025-01-26,3,기타,127.896355
2025-01-26,3,신재생(기타),164.075862
2025-01-26,3,신재생(태양광),0.000288
2025-01-26,3,신재생(풍력),67.101815
2025-01-26,4,LNG,78.21681
2025-01-26,4,기타,104.398647
2025-01-26,4,신재생(기타),164.015777
2025-01-26,4,신재생(태양광),0.000288
2025-01-26,4,신재생(풍력),68.934913
2025-01-26,5,LNG,78.17376
2025-01-26,5,기타,90.988261
2025-01-26,5,신재생(기타),164.09329
2025-01-26,5,신재생(태양광),0.000344
2025-01-26,5,신재생(풍력),57.288119
2025-01-26,6,LNG,81.63519
2025-01-26,6,기타,82.735542
2025-01-26,6,신재생(기타),164.044494
2025-01-26,6,신재생(태양광),0.000264
2025-01-26,6,신재생(풍력),55.262604
2025-01-26,7,LNG,112.96047
2025-01-26,7,기타,71.822061
2025-01-26,7,신재생(기타),168.58321
2025-01-26,7,신재생(태양광),0.000392
2025-01-26,7,신재생(풍력),56.534645
2025-01-26,8,LNG,119.77518
2025-01-26,8,기타,71.735365
2025-01-26,8,신재생(기타),185.808867
2025-01-26,8,신재생(태양광),0.997689
2025-01-26,8,신재생(풍력),48.047451
2025-01-26,9,LNG,114.75723
2025-01-26,9,기타,85.265009
2025-01-26,9,신재생(기타),171.702905
2025-01-26,9,신재생(태양광),18.553008
2025-01-26,9,신재생(풍력),43.09774
2025-01-26,10,LNG,99.61644
2025-01-26,10,기타,73.861967
2025-01-26,10,신재생(기타),164.387492
2025-01-26,10,신재생(태양광),45.745569
2025-01-26,10,신재생(풍력),30.884541
2025-01-26,11,LNG,116.40279
2025-01-26,11,기타,70.366336
2025-01-26,11,신재생(기타),166.88911
2025-01-26,11,신재생(태양광),71.353345
2025-01-26,11,신재생(풍력),28.605526
2025-01-26,12,LNG,99.63177
2025-01-26,12,기타,55.48171
2025-01-26,12,신재생(기타),164.065818
2025-01-26,12,신재생(태양광),74.005256
2025-01-26,12,신재생(풍력),47.346002
2025-01-26,13,LNG,99.1452
2025-01-26,13,기타,56.327491
2025-01-26,13,신재생(기타),164.122059
2025-01-26,13,신재생(태양광),82.866776
2025-01-26,13,신재생(풍력),44.645018
2025-01-26,14,LNG,99.14415
2025-01-26,14,기타,65.105713
2025-01-26,14,신재생(기타),164.159295
2025-01-26,14,신재생(태양광),88.14268
2025-01-26,14,신재생(풍력),74.820892
2025-01-26,15,LNG,99.12651
2025-01-26,15,기타,59.594091
2025-01-26,15,신재생(기타),164.019579
2025-01-26,15,신재생(태양광),58.413649
2025-01-26,15,신재생(풍력),58.667269
2025-01-26,16,LNG,114.93573
2025-01-26,16,기타,53.121607
2025-01-26,16,신재생(기타),164.04884
2025-01-26,16,신재생(태양광),34.583678
2025-01-26,16,신재생(풍력),63.02266
2025-01-26,17,LNG,185.28664
2025-01-26,17,기타,46.653093
2025-01-26,17,신재생(기타),164.051472
2025-01-26,17,신재생(태양광),25.469712
2025-01-26,17,신재생(풍력),53.217491
2025-01-26,18,LNG,233.975322
2025-01-26,18,기타,24.681853
2025-01-26,18,신재생(기타),164.322599
2025-01-26,18,신재생(태양광),6.055494
2025-01-26,18,신재생(풍력),34.468581
2025-01-26,19,LNG,242.054792
2025-01-26,19,기타,36.305685
2025-01-26,19,신재생(기타),164.138823
2025-01-26,19,신재생(태양광),1.770138
2025-01-26,19,신재생(풍력),35.308367
2025-01-26,20,LNG,254.2358
2025-01-26,20,기타,31.652182
2025-01-26,20,신재생(기타),164.13546
2025-01-26,20,신재생(태양광),1.156524
2025-01-26,20,신재생(풍력),32.61761
2025-01-26,21,LNG,249.640048
2025-01-26,21,기타,22.576249
2025-01-26,21,신재생(기타),164.134401
2025-01-26,21,신재생(태양광),0.257524
2025-01-26,21,신재생(풍력),27.429695
2025-01-26,22,LNG,244.131076
2025-01-26,22,기타,18.415119
2025-01-26,22,신재생(기타),164.247113
2025-01-26,22,신재생(태양광),0.003964
2025-01-26,22,신재생(풍력),14.748973
2025-01-26,23,LNG,245.943516
2025-01-26,23,기타,17.450245
2025-01-26,23,신재생(기타),164.338457
2025-01-26,23,신재생(태양광),0.000376
2025-01-26,23,신재생(풍력),0.730176
2025-01-26,24,LNG,224.688884
2025-01-26,24,기타,16.929497
2025-01-26,24,신재생(기타),164.208263
2025-01-26,24,신재생(태양광),0.000376
2025-01-26,24,신재생(풍력),19.222086
2025-01-27,1,LNG,219.034116
2025-01-27,1,기타,19.33924
2025-01-27,1,신재생(기타),164.257836
2025-01-27,1,신재생(태양광),0.0004
2025-01-27,1,신재생(풍력),12.336399
2025-01-27,2,LNG,221.275796
2025-01-27,2,기타,18.022089
2025-01-27,2,신재생(기타),164.288295
2025-01-27,2,신재생(태양광),0.000384
2025-01-27,2,신재생(풍력),3.339644
2025-01-27,3,LNG,218.971956
2025-01-27,3,기타,42.298372
2025-01-27,3,신재생(기타),164.166873
2025-01-27,3,신재생(태양광),0.000392
2025-01-27,3,신재생(풍력),21.349311
2025-01-27,4,LNG,202.80365
2025-01-27,4,기타,75.080575
2025-01-27,4,신재생(기타),164.169319
2025-01-27,4,신재생(태양광),0.000416
2025-01-27,4,신재생(풍력),61.062941
2025-01-27,5,LNG,147.58275
2025-01-27,5,기타,102.9764
2025-01-27,5,신재생(기타),164.176057
2025-01-27,5,신재생(태양광),0.000416
2025-01-27,5,신재생(풍력),57.042005
2025-01-27,6,LNG,148.57052
2025-01-27,6,기타,139.157174
2025-01-27,6,신재생(기타),164.183237
2025-01-27,6,신재생(태양광),0.0004
2025-01-27,6,신재생(풍력),38.445515
2025-01-27,7,LNG,172.434346
2025-01-27,7,기타,88.505398
2025-01-27,7,신재생(기타),164.023804
2025-01-27,7,신재생(태양광),0.000384
2025-01-27,7,신재생(풍력),68.69555
2025-01-27,8,LNG,166.28423
2025-01-27,8,기타,141.15091
2025-01-27,8,신재생(기타),164.058546
2025-01-27,8,신재생(태양광),0.056741
2025-01-27,8,신재생(풍력),88.883286
2025-01-27,9,LNG,99.730008
2025-01-27,9,기타,234.392228
2025-01-27,9,신재생(기타),164.215661
2025-01-27,9,신재생(태양광),5.860644
2025-01-27,9,신재생(풍력),91.493235
2025-01-27,10,LNG,89.75316
2025-01-27,10,기타,248.912856
2025-01-27,10,신재생(기타),161.606376
2025-01-27,10,신재생(태양광),38.17302
2025-01-27,10,신재생(풍력),90.680574
